"id","name","nickname","dob","age","height","weight","reach","stance","winstreak","wins","losses","draws","belt","SLpM","Str_Acc","SApM","Str_Def","TD_Avg","TD_Acc","TD_Def","Sub_Avg"
1896,"Yohan Lainesse","White Lion","Aug 14, 1992",32,"6' 1""",170,76.0,"Orthodox",0,9,3,0,0,2.22,41,3.38,58,0.94,28,72,0.5
1897,"Tim Lajcik","The Bohemian","Jun 21, 1965",60,"6' 1""",225,0.0,"Orthodox",0,7,6,1,0,0.0,0,0.0,0,0.0,0,0,0.0
1898,"Todd Lally","","",0,"5' 7""",145,0.0,"Orthodox",0,2,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1899,"Sean Lally","The Unpredictable One","Nov 04, 1990",34,"6' 0""",170,0.0,"Orthodox",0,7,3,0,0,5.34,39,7.23,30,0.0,0,0,0.0
1900,"Ricardo Lamas","The Bully","May 21, 1982",43,"5' 8""",145,71.0,"Orthodox",1,20,8,0,0,3.13,47,2.87,57,1.84,33,46,0.9
1901,"Jason Lambert","The Punisher","Jun 03, 1975",50,"6' 3""",185,75.0,"Orthodox",0,26,13,0,0,3.21,58,1.84,50,1.35,36,28,2.4
1902,"Jose Landi-Jons","Pele","Sep 09, 1973",51,"5' 11""",170,0.0,"Orthodox",0,29,16,0,0,0.99,40,0.77,43,2.2,80,40,2.2
1903,"Nate Landwehr","The Train","Jun 06, 1988",37,"5' 9""",145,72.0,"Orthodox",0,18,6,0,0,5.59,46,5.77,52,0.85,41,74,0.8
1904,"Austen Lane","","Nov 09, 1987",37,"6' 6""",245,80.0,"Orthodox",0,13,6,0,0,2.98,50,2.41,40,1.7,28,50,0.0
1905,"Aaron Lanfranco","","Aug 26, 1986",38,"",155,0.0,"",1,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1906,"Jeremy Lang","","May 11, 1975",50,"5' 11""",205,0.0,"Southpaw",0,21,2,0,0,1.13,50,1.41,42,4.22,60,0,4.2
1907,"Lionel Lanham","","Aug 31, 1980",44,"",205,0.0,"",0,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1908,"Lina Lansberg","Elbow Queen","Mar 13, 1982",43,"5' 7""",135,65.0,"Orthodox",0,10,8,0,0,2.69,55,3.87,44,0.52,27,47,0.1
1909,"Taylor Lapilus","Double Impact","Apr 08, 1992",33,"5' 6""",135,73.0,"Southpaw",2,21,4,0,0,4.59,48,2.61,62,0.27,33,77,0.3
1910,"Chad Laprise","The Disciple","Jul 23, 1986",38,"5' 10""",170,71.0,"Orthodox",0,13,4,0,0,4.78,42,3.59,65,1.05,54,78,0.0
1911,"Anthony Lapsley","The Recipe","Feb 13, 1980",45,"5' 9""",170,0.0,"Southpaw",0,23,7,0,0,0.53,34,0.58,66,0.0,0,20,0.0
1912,"TJ Laramie","","Oct 15, 1997",27,"5' 6""",145,66.0,"Orthodox",0,12,5,0,0,1.49,50,2.64,38,1.44,33,40,0.0
1913,"Icho Larenas","","Mar 12, 1980",45,"6' 3""",235,0.0,"Orthodox",0,6,5,0,0,0.17,15,2.5,28,0.0,0,14,0.0
1914,"Lorenz Larkin","The Monsoon","Sep 03, 1986",38,"5' 11""",170,72.0,"Orthodox",2,18,6,0,0,3.53,46,2.74,63,0.27,42,79,0.1
1915,"Jeremy Larsen","","May 18, 1984",41,"5' 10""",145,70.0,"Orthodox",0,8,5,0,0,4.87,48,5.75,57,2.49,33,0,0.0
1916,"Brock Larson","","Aug 23, 1977",47,"5' 11""",170,71.0,"Southpaw",0,42,10,0,0,1.39,46,1.5,55,2.67,34,43,2.0
1917,"Ryan Larson","","Dec 30, 1980",44,"",170,0.0,"",1,6,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1918,"Bobby Lashley","","Jul 16, 1976",48,"6' 3""",255,78.0,"Orthodox",0,15,2,0,0,3.1,63,0.76,63,11.47,70,0,0.0
1919,"Ilir Latifi","The Sledgehammer","Jul 28, 1982",42,"5' 10""",230,73.0,"Orthodox",0,17,9,0,0,2.05,45,2.93,56,2.11,35,100,0.3
1920,"Sione Latu","","",0,"6' 0""",215,0.0,"",1,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1921,"Phillip Latu","The Doctor","Feb 17, 1991",34,"6' 3""",205,76.0,"Orthodox",0,6,2,0,0,3.4,51,7.07,31,0.0,0,100,0.0
1922,"Jenel Lausa","","Aug 01, 1988",36,"5' 5""",125,68.0,"Orthodox",0,7,5,0,0,1.44,42,3.53,53,0.55,66,51,0.8
1923,"Joe Lauzon","","May 22, 1984",41,"5' 10""",155,71.0,"Orthodox",1,28,16,0,0,2.84,39,5.39,54,2.39,45,54,2.0
1924,"Dan Lauzon","The Upgrade","Mar 30, 1988",37,"5' 10""",155,0.0,"Orthodox",0,17,6,0,0,1.34,25,4.09,61,1.63,33,80,2.7
1925,"Sandra Lavado","Peruvian Zombie","May 03, 1994",31,"5' 7""",115,66.0,"Orthodox",0,10,3,0,0,0.87,37,2.67,34,0.0,0,33,0.0
1926,"Chatt Lavender","","May 24, 1976",49,"5' 8""",170,0.0,"",0,9,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1927,"Cody Law","","Mar 24, 1995",30,"",145,0.0,"",0,9,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1928,"Muhammed Lawal","King Mo","Jan 11, 1981",44,"6' 0""",205,78.0,"Southpaw",0,21,6,0,0,3.79,52,1.61,66,5.96,75,87,0.0
1929,"Robbie Lawler","Ruthless","Mar 20, 1982",43,"5' 11""",170,74.0,"Southpaw",1,30,16,0,0,3.85,47,4.67,59,0.65,64,65,0.0
1930,"Tom Lawlor","Filthy","May 15, 1983",42,"6' 0""",205,74.0,"Southpaw",0,10,6,0,0,2.5,42,2.41,60,2.46,32,57,1.4
1931,"Justin Lawrence","The American Kidd","May 15, 1990",35,"5' 8""",145,67.0,"Orthodox",0,10,4,0,0,3.84,35,2.83,67,0.72,28,73,0.0
1932,"Lance Lawrence","","Jun 26, 1993",32,"6' 1""",145,74.0,"Orthodox",0,4,1,0,0,5.87,50,9.8,24,1.0,100,50,0.0
1933,"Eric Lawson","","",0,"6' 0""",185,0.0,"Orthodox",0,9,5,0,0,1.58,57,1.97,44,8.88,42,0,3.0
1934,"Jimmy Lawson","Greedy","Nov 13, 1991",33,"6' 0""",265,77.0,"Orthodox",0,4,2,0,0,0.07,8,1.6,44,0.0,0,0,0.0
1935,"Valmir Lazaro","Bidu","Aug 15, 1985",39,"6' 0""",155,73.0,"Orthodox",0,15,5,0,0,4.87,37,4.09,61,1.33,40,96,0.0
1936,"Zviad Lazishvili","","Oct 25, 1991",33,"5' 6""",135,69.0,"Orthodox",0,13,1,0,0,4.2,39,6.13,51,0.0,0,0,0.0
1937,"Mounir Lazzez","The Sniper","Nov 16, 1987",37,"6' 1""",170,76.0,"Orthodox",0,11,3,0,0,7.49,55,5.42,53,1.8,57,71,0.0
1938,"Cung Le","","May 25, 1972",53,"5' 9""",185,70.0,"Southpaw",0,9,3,0,0,4.36,48,2.98,66,1.37,71,88,0.3
1939,"Thanh Le","","Aug 28, 1985",39,"5' 9""",145,74.0,"Orthodox",1,6,1,0,0,1.97,40,1.82,70,0.0,0,100,0.0
1940,"Quang Le","Bang","Oct 18, 1991",33,"5' 6""",135,70.0,"Orthodox",1,9,2,0,0,2.7,37,4.53,47,3.15,35,100,0.5
1941,"Carlos Leal","The Lion","May 04, 1994",31,"5' 11""",170,74.0,"Orthodox",1,22,6,0,0,9.65,50,7.73,53,0.78,25,90,0.0
1942,"Jordan Leavitt","The Monkey King","Jun 02, 1995",30,"5' 9""",155,71.0,"Southpaw",1,12,3,0,0,2.49,61,1.79,57,2.92,30,30,1.3
1943,"Jerome LeBanner","","Dec 26, 1972",52,"6' 3""",265,0.0,"Southpaw",0,3,2,0,0,0.92,35,1.03,37,0.0,0,50,0.0
1944,"Chris Leben","The Crippler","Jul 21, 1980",44,"5' 11""",185,73.0,"Southpaw",0,22,11,0,0,2.87,42,2.87,52,1.14,41,53,0.8
1945,"Jean Paul Lebosnoyani","Mufasa","Jan 27, 1999",26,"",170,0.0,"",0,8,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1946,"Mickael Lebout","Ragnar","Aug 16, 1987",37,"5' 11""",155,73.0,"Orthodox",0,16,7,1,0,2.6,34,2.98,54,0.0,0,60,0.0
1947,"Stephen Ledbetter","","Jun 30, 1982",43,"5' 9""",145,0.0,"Orthodox",0,8,3,0,0,1.2,38,1.6,57,5.0,45,100,0.0
1948,"Justin Ledet","El Blanco","Sep 28, 1988",36,"6' 4""",205,80.0,"Orthodox",0,9,4,0,0,3.35,39,4.82,49,0.23,50,42,0.2
1949,"James Lee","","Sep 22, 1973",51,"5' 11""",205,0.0,"Southpaw",0,15,3,0,0,1.4,42,3.72,27,13.95,50,0,7.0
1950,"David Lee","","",0,"5' 10""",155,0.0,"Orthodox",0,12,10,0,0,1.49,50,3.31,42,0.0,0,50,0.0
1951,"Jackie Lee","","",0,"",0,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1952,"Eun Soo Lee","","Mar 07, 1982",43,"6' 1""",215,0.0,"Orthodox",0,17,4,0,0,0.0,0,3.05,60,0.0,0,50,0.0
1953,"Tae Hyun Lee","","Jan 17, 1975",50,"6' 6""",295,0.0,"Orthodox",0,1,2,0,0,1.37,31,3.89,54,5.15,100,0,0.0
1954,"Tommy Lee","","Jan 20, 1977",48,"5' 7""",145,0.0,"Orthodox",0,25,6,0,0,0.0,0,0.3,75,4.57,33,0,0.0
1955,"Matt Lee","","",0,"5' 11""",155,0.0,"Orthodox",0,14,10,1,0,0.0,0,9.68,21,0.0,0,0,0.0
1956,"Imani Lee","","",0,"",0,0.0,"Orthodox",0,2,4,0,0,0.0,0,0.94,33,0.0,0,0,0.0
1957,"Kevin Lee","The Motown Phenom","Sep 04, 1992",32,"5' 9""",170,77.0,"Orthodox",0,18,8,0,0,3.88,42,3.6,50,3.18,43,75,0.8
1958,"Rocky Lee","","Apr 08, 1987",38,"5' 9""",145,0.0,"Orthodox",0,3,2,0,0,2.47,51,5.33,44,1.0,10,33,0.0
1959,"Andrea Lee","KGB","Feb 11, 1989",36,"5' 6""",125,69.0,"Orthodox",0,13,11,0,0,4.62,45,3.91,61,1.65,52,53,0.6
1960,"JeongYeong Lee","Korean Tiger","Nov 13, 1995",29,"5' 10""",145,73.0,"Orthodox",0,11,3,0,0,3.38,49,3.82,50,0.63,66,72,0.3
1961,"JungHyun Lee","The Phenom","Sep 10, 2002",22,"5' 5""",125,65.0,"Orthodox",0,8,1,0,0,4.27,39,6.2,38,0.0,0,64,0.0
1962,"ChangHo Lee","","May 09, 1994",31,"5' 8""",135,69.0,"Orthodox",4,11,1,0,0,4.92,67,2.35,39,3.27,33,37,0.4
1963,"Ricky Legere Jr.","IE Bad Boy","",0,"5' 8""",170,0.0,"",1,14,4,0,0,1.07,41,1.53,60,5.0,41,0,0.0
1964,"Sherron Leggett","Rob Roy","Oct 27, 1978",46,"5' 8""",155,0.0,"Southpaw",0,21,6,0,0,2.86,51,2.08,47,5.19,80,33,0.0
1965,"Cheyden Leialoha","Steadfast","Mar 15, 1994",31,"5' 8""",135,73.0,"Orthodox",0,6,0,0,0,1.87,28,3.2,53,2.0,33,71,0.0
1966,"Claudia Leite","","Nov 04, 1996",28,"5' 3""",135,64.0,"Orthodox",0,8,3,0,0,1.27,47,1.73,57,1.0,25,0,1.0
1967,"Thales Leites","","Sep 06, 1981",43,"6' 1""",185,78.0,"Orthodox",1,28,9,0,0,2.13,40,2.99,52,2.1,27,30,1.1
1968,"Stefan Leko","Blitz","Jun 03, 1974",51,"6' 2""",215,0.0,"Orthodox",0,0,3,0,0,2.4,43,6.17,68,0.0,0,0,0.0
1969,"Gabe Lemley","","",0,"5' 8""",155,0.0,"Orthodox",0,13,9,0,0,0.82,35,6.03,45,0.0,0,0,0.0
1970,"Amanda Lemos","","May 22, 1987",38,"5' 4""",115,65.0,"Southpaw",1,15,4,1,0,2.89,54,3.46,44,1.14,62,59,0.7
1971,"Giacomo Lemos","","Jun 23, 1989",36,"6' 3""",247,75.0,"Orthodox",0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1972,"Christophe Leninger","","",0,"6' 0""",200,0.0,"Southpaw",0,3,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1973,"Jesse Lennox","The Ox","Mar 10, 1982",43,"5' 9""",170,72.0,"Orthodox",0,14,4,0,0,2.69,32,3.2,64,1.22,66,63,0.3
1974,"Jean Francois Lenogue","","Nov 29, 1972",52,"6' 0""",185,0.0,"Orthodox",0,16,17,3,0,1.13,34,0.27,60,0.0,0,33,0.0
1975,"Nik Lentz","The Carny","Aug 13, 1984",40,"5' 8""",145,68.0,"Orthodox",0,30,12,2,0,3.44,47,3.25,50,3.3,32,43,1.2
1976,"Alberta Cerra Leon","","",0,"5' 8""",238,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1977,"Victoria Leonardo","Fury","Feb 16, 1990",35,"5' 5""",125,64.0,"Orthodox",0,9,7,0,0,3.22,38,4.81,47,1.57,27,71,0.0
1978,"Anthony Leone","","May 27, 1987",38,"5' 6""",135,0.0,"Orthodox",0,15,8,0,0,1.94,53,2.52,56,1.72,18,0,0.0
1979,"Chad Leonhardt","The Boss","Feb 19, 1980",45,"6' 0""",170,0.0,"",0,9,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1980,"Kimo Leopoldo","","Jan 05, 1968",57,"6' 3""",235,0.0,"Orthodox",0,10,7,1,0,0.76,83,2.12,30,4.55,100,0,2.3
1981,"Lukasz Les","","Nov 05, 1981",43,"",170,0.0,"",0,8,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1982,"Brock Lesnar","","Jul 12, 1977",47,"6' 3""",265,81.0,"Orthodox",0,5,3,0,0,3.53,72,2.11,50,3.9,55,60,0.5
1983,"Frank Lester","","Jun 10, 1984",41,"5' 11""",170,0.0,"Orthodox",0,11,6,0,0,2.18,36,3.82,53,0.0,0,0,0.0
1984,"Valerie Letourneau","Trouble","Apr 29, 1983",42,"5' 7""",115,68.0,"Orthodox",0,8,6,0,0,4.51,37,5.4,58,0.77,45,66,0.3
1985,"Leah Letson","Nidas","Aug 21, 1992",32,"5' 7""",145,71.0,"Southpaw",0,5,3,0,0,3.06,41,3.84,52,0.51,50,76,0.0
1986,"Justin Levens","The Executioner","Apr 18, 1980",45,"5' 11""",185,0.0,"Orthodox",1,10,7,0,0,1.24,47,3.15,37,1.69,50,33,5.1
1987,"Marcus LeVesseur","The Prospect","Jul 17, 1982",42,"5' 9""",155,70.0,"Southpaw",0,22,7,0,0,2.55,64,3.7,37,3.89,36,83,0.6
1988,"David Levicki","","",0,"6' 5""",275,0.0,"",0,1,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1989,"Kyle Levinton","","",0,"",0,0.0,"",0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1990,"Natan Levy","Lethal","Sep 30, 1991",33,"5' 9""",155,71.0,"Southpaw",0,8,2,0,0,3.7,52,3.19,58,5.03,58,41,0.5
1991,"John Lewis","","",0,"6' 0""",155,0.0,"Southpaw",0,3,4,3,0,0.0,0,4.0,66,0.0,0,0,0.0
1992,"Derrick Lewis","The Black Beast","Feb 07, 1985",40,"6' 3""",260,79.0,"Orthodox",1,28,12,0,0,2.48,50,2.48,40,0.57,26,52,0.0
1993,"Bevon Lewis","","May 05, 1991",34,"6' 3""",185,79.0,"Orthodox",0,7,3,0,0,3.73,43,2.67,54,0.0,0,66,0.0
1994,"Brandon Lewis","","Aug 02, 1997",27,"5' 4""",135,70.0,"Orthodox",0,6,2,0,0,2.17,29,3.63,53,1.0,15,20,0.0
1995,"Malik Lewis","Hard Knock","Mar 04, 1996",29,"6' 0""",155,75.0,"Orthodox",0,6,2,0,0,4.16,45,5.66,40,3.98,40,50,0.0
1996,"Chi Lewis-Parry","Chopper","Aug 10, 1983",41,"6' 9""",243,0.0,"",0,7,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0
1997,"Li Jingliang","The Leech","Mar 20, 1988",37,"6' 0""",170,71.0,"Orthodox",0,19,9,0,0,4.46,42,3.95,56,1.19,41,60,0.0
1998,"Li Yunfeng","","Mar 08, 1999",26,"5' 8""",135,68.0,"Orthodox",0,9,5,0,0,0.53,29,2.55,35,0.0,0,50,0.0
1999,"Liang Na","The Dragon Girl","Jul 27, 1996",28,"5' 5""",125,67.0,"Orthodox",0,19,8,0,0,1.99,42,3.95,36,3.6,58,25,0.5
2000,"Jess Liaudin","The Joker","",0,"5' 9""",170,72.0,"Orthodox",0,20,11,0,0,2.46,51,2.76,41,3.28,53,30,1.6
2001,"Chuck Liddell","The Iceman","Dec 17, 1969",55,"6' 2""",205,76.0,"Orthodox",0,21,8,0,0,2.97,35,2.71,56,0.44,75,81,0.0
2002,"Rodrigo Lidio","Dynamis","Jul 07, 1989",36,"5' 11""",155,73.0,"Orthodox",0,12,3,0,0,0.97,50,0.0,100,0.0,0,50,0.0
2003,"Sam Liera","","",0,"",0,0.0,"",0,12,10,0,0,0.82,60,7.36,51,0.0,0,66,0.0
2004,"Zach Light","","Feb 06, 1974",51,"5' 8""",170,0.0,"Orthodox",0,9,11,0,0,0.81,33,1.9,48,1.36,100,0,0.0
2005,"Chris Liguori","","",0,"5' 9""",185,0.0,"Orthodox",0,15,10,0,0,0.29,33,1.44,0,0.0,0,50,0.0
2006,"Donnie Liles","","",0,"5' 9""",170,0.0,"Orthodox",1,17,7,0,0,2.25,41,1.75,65,2.5,28,0,1.2
2007,"Jae Suk Lim","","Nov 09, 1979",45,"5' 9""",170,0.0,"Orthodox",0,17,6,0,0,2.43,50,4.05,37,12.16,100,100,0.0
2008,"Hyun Gyu Lim","The Ace","Jan 16, 1985",40,"6' 3""",170,77.0,"Orthodox",0,13,7,1,0,4.45,41,5.07,51,0.23,100,73,0.2
2009,"Juliana Lima","Ju Thai","Mar 15, 1982",43,"5' 5""",115,65.0,"Orthodox",0,9,5,0,0,1.94,44,2.11,55,1.72,31,70,0.0
2010,"Dhiego Lima","","Jan 31, 1989",36,"6' 2""",170,75.0,"Orthodox",0,17,9,0,0,3.12,39,3.88,58,1.26,34,73,0.6
2011,"Douglas Lima","The Phenom","Jan 05, 1988",37,"6' 1""",170,0.0,"",0,29,6,0,0,1.92,36,2.84,60,0.6,100,46,0.0
2012,"Mabelly Lima","","Jan 25, 1994",31,"5' 2""",135,0.0,"Orthodox",0,7,1,0,0,3.07,63,5.67,44,0.0,0,100,0.0
2013,"Andre Lima","Mascote","Feb 04, 1999",26,"5' 7""",125,67.0,"Orthodox",5,11,0,0,0,4.06,60,2.49,57,1.36,75,75,1.1
2014,"Felipe Lima","Jungle Boy","May 07, 1998",27,"5' 6""",135,68.0,"Orthodox",0,14,2,0,0,2.86,45,2.91,64,2.18,27,85,0.7
2015,"Miguel Linares","","",0,"",0,0.0,"",0,2,4,0,0,6.51,50,8.84,36,0.0,0,0,0.0
2016,"Emiliano Linares","Golden Bull","Apr 21, 1997",28,"5' 8""",145,72.0,"Orthodox",0,8,2,0,0,1.17,28,3.59,26,0.0,0,33,0.0
2017,"Matt Lindland","The Law","May 17, 1970",55,"6' 0""",185,74.0,"Southpaw",0,22,9,0,0,2.62,50,1.56,52,3.01,48,60,1.3
2018,"Jake Lindsey","The Librarian","Jun 21, 1986",39,"5' 11""",155,0.0,"Switch",0,12,7,0,0,3.44,52,4.01,46,0.65,33,50,0.0
2019,"John Lineker","Hands of Stone","Jun 12, 1990",35,"5' 3""",135,67.0,"Orthodox",0,31,9,0,0,5.36,40,4.27,56,0.56,58,67,0.6
2020,"Austin Lingo","Lights Out","Jul 10, 1994",30,"5' 10""",145,70.0,"Orthodox",0,9,3,0,0,3.86,37,4.86,57,0.43,66,75,0.0
2021,"Lucio Linhares","","Dec 08, 1973",51,"6' 2""",185,0.0,"Orthodox",0,19,8,0,0,0.99,22,3.47,34,1.86,50,50,1.9
2022,"Philipe Lins","Monstro","Aug 17, 1985",39,"6' 2""",205,78.0,"Orthodox",4,18,5,0,0,3.8,49,3.59,46,1.65,33,100,0.0
2023,"Tainara Lisboa","Thai Panther","Mar 02, 1991",34,"5' 7""",135,67.0,"Orthodox",0,7,3,0,0,1.68,43,1.42,49,1.53,36,58,0.4
2024,"Dean Lister","The Boogeyman","Feb 13, 1976",49,"6' 1""",185,75.0,"Orthodox",0,13,7,0,0,1.26,35,1.89,61,1.58,15,50,1.1
2025,"Wesley Little","","",0,"6' 4""",205,0.0,"",0,4,8,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2026,"James Llontop","Goku","Aug 02, 1999",25,"6' 0""",155,73.0,"Orthodox",0,14,5,0,0,5.57,41,4.12,57,0.0,0,54,0.0
2027,"Abner Lloveras","Skullman","Sep 04, 1982",42,"5' 11""",155,0.0,"",0,20,9,1,0,6.27,49,6.87,43,2.0,20,0,0.0
2028,"Brian Lo-A-Njoe","","",0,"5' 7""",155,0.0,"Orthodox",0,6,10,3,0,3.87,42,0.0,0,0.0,0,66,0.0
2029,"Artem Lobov","The Russian Hammer","Aug 11, 1986",38,"5' 9""",145,65.0,"Southpaw",0,13,15,1,0,3.52,41,4.82,50,0.39,25,52,0.0
2030,"Dylan Lockard","","May 19, 1992",33,"5' 9""",145,72.0,"Orthodox",0,6,2,0,0,1.31,53,3.31,52,2.31,40,28,1.2
2031,"Ryan Loder","Man of Steel","Jun 05, 1991",34,"6' 2""",185,76.0,"Southpaw",0,8,2,0,0,5.76,71,2.51,50,1.57,14,100,1.6
2032,"Sean Loeffler","The Destroyer","May 23, 1982",43,"6' 3""",185,0.0,"Orthodox",0,31,5,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2033,"Christian Lohsen","Hollywood","Jan 24, 1995",30,"6' 2""",155,77.0,"Southpaw",0,4,2,0,0,5.27,49,6.93,44,0.0,0,0,2.0
2034,"David Loiseau","The Crow","Dec 17, 1979",45,"6' 0""",185,76.0,"Orthodox",0,23,11,0,0,1.59,44,3.64,43,0.43,42,36,0.1
2035,"Hector Lombard","","Feb 02, 1978",47,"5' 9""",185,71.0,"Southpaw",0,34,10,1,0,3.02,46,3.35,53,1.69,48,77,0.5
2036,"Michael Lombardo","The Don","Apr 03, 1990",35,"6' 0""",170,72.0,"Orthodox",1,11,2,0,0,1.47,62,2.63,31,2.5,21,60,0.0
2037,"Rocky Long","","Feb 18, 1978",47,"",145,0.0,"",0,21,37,1,0,0.0,0,0.0,0,0.0,0,0,0.0
2038,"Thomas Longacre","","",0,"5' 9""",145,0.0,"Orthodox",1,6,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2039,"Loma Lookboonmee","","Jan 18, 1996",29,"5' 1""",115,61.0,"Orthodox",4,10,3,0,0,3.87,56,2.47,52,2.03,51,73,0.1
2040,"Ange Loosa","The Last Ninja","Mar 18, 1993",32,"5' 10""",170,74.0,"Orthodox",0,10,5,0,0,5.46,46,6.59,52,2.53,39,83,0.2
2041,"Lucas Lopes","","Oct 05, 1979",45,"6' 2""",185,0.0,"",0,29,19,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2042,"Dileno Lopes","","Sep 26, 1984",40,"5' 5""",135,0.0,"",0,19,3,0,0,2.37,36,3.33,53,2.5,31,100,1.5
2043,"Diego Lopes","","Dec 30, 1994",30,"5' 11""",145,72.0,"Orthodox",0,26,7,0,0,3.7,47,4.76,46,0.35,40,67,1.9
2044,"Bruno Lopes","Brunao","Apr 24, 1993",32,"6' 2""",205,74.0,"Orthodox",0,14,2,0,0,2.81,43,3.38,57,2.51,33,100,0.0
2045,"Arthur Lopes","Demolidor","Feb 17, 1993",32,"6' 2""",234,77.0,"Southpaw",0,6,2,0,0,9.74,41,14.87,45,0.0,0,0,0.0
2046,"Ivan Lopez","","",0,"5' 6""",135,0.0,"Southpaw",0,14,3,1,0,0.9,26,2.24,65,0.0,0,30,0.0
2047,"Steve Lopez","","Jul 30, 1984",40,"5' 11""",155,0.0,"Orthodox",0,13,6,1,0,1.39,24,2.69,62,0.0,0,37,0.0
2048,"Federico Lopez","Kiko","",0,"5' 4""",139,0.0,"Orthodox",0,10,6,0,0,1.78,23,5.35,30,0.0,0,0,0.0
2049,"Jorge Lopez","","Nov 21, 1988",36,"5' 10""",170,0.0,"Orthodox",0,11,5,0,0,2.47,59,2.57,50,3.5,41,81,0.0
2050,"Christopher Lopez","","Jan 30, 1986",39,"5' 10""",170,0.0,"",0,9,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2051,"Matthew Lopez","","Jan 21, 1987",38,"5' 7""",135,69.0,"Southpaw",0,10,4,0,0,3.13,50,3.73,55,3.32,60,71,1.3
2052,"Benito Lopez","Golden Boy","Apr 06, 1994",31,"5' 10""",135,73.0,"Switch",0,10,2,0,0,4.39,45,5.18,56,0.0,0,73,0.3
2053,"Alik Lorenz","","Jan 25, 1997",28,"",205,0.0,"",0,6,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2054,"Brendan Loughnane","","Dec 05, 1989",35,"5' 10""",145,70.0,"Switch",1,17,3,0,0,6.23,63,6.7,53,1.5,30,92,0.0
2055,"Nate Loughran","","Jul 28, 1980",44,"6' 2""",185,0.0,"Orthodox",0,11,2,0,0,1.81,40,4.11,59,0.0,0,0,2.1
2056,"Caolan Loughran","The Don","May 18, 1996",29,"5' 6""",135,68.0,"Orthodox",1,10,2,0,0,4.73,42,5.2,52,3.0,34,87,0.0
2057,"Rashard Lovelace","","",0,"",155,0.0,"",0,4,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2058,"Ian Loveland","The Barn Owl","Sep 07, 1983",41,"5' 8""",145,0.0,"Orthodox",0,18,10,0,0,2.71,40,2.36,64,1.0,37,69,0.3
2059,"Jakob Lovstad","The Striking Viking","",0,"6' 3""",205,0.0,"Orthodox",0,11,4,0,0,0.0,0,9.43,35,0.0,0,0,0.0
2060,"Waylon Lowe","","Oct 31, 1980",44,"5' 7""",145,0.0,"Southpaw",0,16,7,0,0,1.88,55,2.4,53,4.47,55,83,0.3
2061,"Brandon Lowe","","",0,"",155,0.0,"",0,2,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2062,"Joe Lowry","","Dec 12, 1989",35,"5' 11""",155,73.0,"Orthodox",0,9,2,0,0,3.97,34,4.25,63,0.0,0,0,0.0
2063,"Lu Kai","The Last Gladiator","Mar 01, 1994",31,"5' 9""",145,69.0,"Orthodox",0,8,5,0,0,3.76,43,5.51,55,2.62,50,100,2.6
2064,"Lu Zhengyong","","",0,"",125,0.0,"",0,12,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2065,"Robert Lucarelli","","",0,"6' 2""",245,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2066,"Matt Lucas","Luke Duke","",0,"6' 1""",205,0.0,"",0,15,3,0,0,1.27,48,3.93,40,1.0,10,0,0.0
2067,"Cleber Luciano","","",0,"5' 6""",155,0.0,"",0,14,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
2068,"Stephanie Luciano","Rondinha","Dec 16, 1999",25,"5' 6""",115,65.0,"Orthodox",0,6,2,1,0,5.36,41,3.38,61,0.67,66,80,0.0
2069,"Iasmin Lucindo","","Jan 08, 2002",23,"5' 3""",115,66.0,"Orthodox",0,17,6,0,0,2.94,44,2.53,65,2.15,60,54,0.2
2070,"Duane Ludwig","Bang","Aug 04, 1978",46,"5' 10""",170,70.0,"Orthodox",0,21,14,0,0,4.62,44,3.05,57,0.43,25,59,0.1
